9900286586,24-Hour Kiosk (Austin B-cycle),765,2014-10-27T00:00:00.000,16:12:00,2566,Pfluger Bridge @ W 2nd Street,2540,17th & Guadalupe,20,10,2014,2566,Pfluger Bridge @ W 2nd Street,active,"{'latitude': '30.26717', 'longitude': '-97.75484'}",Presented by Austin Parks Foundation,16762,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2858,9,adjacent to parkland,,30.26717,-97.75484,2540,17th & Guadalupe,closed,"{'latitude': '30.27974', 'longitude': '-97.74254'}",411 W. 17th St.,16739,paid_parking,12,solar,40,5,9,2021-03-12T13:02:00.000,2856,9,,,30.27974,-97.74254,1.136017654849888
9900286587,Semester Membership (Austin B-cycle),395,2014-10-27T00:00:00.000,16:12:00,2497,Capitol Station / Congress & 11th,2497,Capitol Station / Congress & 11th,0,10,2014,2497,Capitol Station / Congress & 11th,active,"{'latitude': '30.2726', 'longitude': '-97.74127'}",1090 Congress Ave.,16735,sidewalk,18,solar,25,7.5,1,2021-01-04T00:00:00.000,2856,1,double sided,,30.2726,-97.74127,2497,Capitol Station / Congress & 11th,active,"{'latitude': '30.2726', 'longitude': '-97.74127'}",1090 Congress Ave.,16735,sidewalk,18,solar,25,7.5,1,2021-01-04T00:00:00.000,2856,1,double sided,,30.2726,-97.74127,0.0
9900286588,Semester Membership (Austin B-cycle),440,2014-10-27T00:00:00.000,16:12:00,2497,Capitol Station / Congress & 11th,2549,Long Center @ South 1st & Riverside,21,10,2014,2497,Capitol Station / Congress & 11th,active,"{'latitude': '30.2726', 'longitude': '-97.74127'}",1090 Congress Ave.,16735,sidewalk,18,solar,25,7.5,1,2021-01-04T00:00:00.000,2856,1,double sided,,30.2726,-97.74127,2549,Long Center @ South 1st & Riverside,active,"{'latitude': '30.25941', 'longitude': '-97.74971'}",Presented by Austin Energy,16750,sidewalk,13,solar,40,5,9,2021-01-04T00:00:00.000,2859,9,,,30.25941,-97.74971,1.0393159696293401
9900286589,Annual Membership (Austin B-cycle),895,2014-10-27T00:00:00.000,16:12:00,2823,Capital Metro HQ - East 5th at Broadway,2498,Convention Center / 4th St. @ MetroRail,19,10,2014,2823,Capital Metro HQ - East 5th at Broadway,active,"{'latitude': '30.2563', 'longitude': '-97.71007'}",2910 E 5th St,16684,undetermined_parking,13,solar,40,5,3,2021-01-04T00:00:00.000,2857,3,,,30.2563,-97.71007,2498,4th/Sabine,active,"{'latitude': '30.264327', 'longitude': '-97.736446'}",702 E 4th St,16734,sidewalk,17,non-metered,50,5,9,2022-03-04T08:12:00.000,2856,9,moved from 4th and Neches,,30.264327,-97.736446,1.6713108642156482
9900286590,24-Hour Kiosk (Austin B-cycle),919,2014-10-27T00:00:00.000,16:12:00,2563,Davis at Rainey Street,2501,5th & Bowie,39,10,2014,2563,Rainey/Driskill,active,"{'latitude': '30.260814', 'longitude': '-97.738086'}",698 Davis St,16751,paid_parking,12,non-metered,40,5,9,2022-03-04T08:26:00.000,2856,9,,,30.260814,-97.738086,2501,5th & Bowie,active,"{'latitude': '30.2696', 'longitude': '-97.75332'}",Presented by Whole Foods Market,16728,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.2696,-97.75332,1.093623494711233
9900286591,24-Hour Kiosk (Austin B-cycle),306,2014-10-27T00:00:00.000,16:12:00,2563,Davis at Rainey Street,2501,5th & Bowie,38,10,2014,2563,Rainey/Driskill,active,"{'latitude': '30.260814', 'longitude': '-97.738086'}",698 Davis St,16751,paid_parking,12,non-metered,40,5,9,2022-03-04T08:26:00.000,2856,9,,,30.260814,-97.738086,2501,5th & Bowie,active,"{'latitude': '30.2696', 'longitude': '-97.75332'}",Presented by Whole Foods Market,16728,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.2696,-97.75332,1.093623494711233
9900286592,24-Hour Kiosk (Austin B-cycle),311,2014-10-27T00:00:00.000,16:12:00,2494,2nd & Congress,2536,Waller & 6th St.,12,10,2014,2494,2nd & Congress,active,"{'latitude': '30.26408', 'longitude': '-97.74355'}",151 E. 2nd St,16733,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26408,-97.74355,2536,Waller & 6th St.,closed,"{'latitude': '30.26461', 'longitude': '-97.73049'}",602 Waller St.,,,,,,,3,2021-01-04T00:00:00.000,2857,3,,,30.26461,-97.73049,0.7817659680018124
9900286593,24-Hour Kiosk (Austin B-cycle),983,2014-10-27T00:00:00.000,16:12:00,2494,2nd & Congress,2536,Waller & 6th St.,12,10,2014,2494,2nd & Congress,active,"{'latitude': '30.26408', 'longitude': '-97.74355'}",151 E. 2nd St,16733,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26408,-97.74355,2536,Waller & 6th St.,closed,"{'latitude': '30.26461', 'longitude': '-97.73049'}",602 Waller St.,,,,,,,3,2021-01-04T00:00:00.000,2857,3,,,30.26461,-97.73049,0.7817659680018124
9900286594,Founding Member (Austin B-cycle),354,2014-10-27T00:00:00.000,16:12:00,2499,City Hall / Lavaca & 2nd,2544,East 6th & Pedernales St.,27,10,2014,2499,City Hall / Lavaca & 2nd,active,"{'latitude': '30.26476', 'longitude': '-97.74678'}",Presented by Graves Dougherty Hearon & Moody,16732,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2856,9,check dock #-18?,,30.26476,-97.74678,2544,East 6th & Pedernales St.,active,"{'latitude': '30.25895', 'longitude': '-97.71475'}",2498 E. 6th St.,16738,undetermined_parking,11,solar,35,5,3,2021-01-04T00:00:00.000,2857,3,,,30.25895,-97.71475,1.956625801861244
9900286595,Annual Membership (Austin B-cycle),188,2014-10-27T00:00:00.000,17:12:00,2822,East 6th at Robert Martinez,2707,Rainey St @ Cummings,12,10,2014,2822,East 6th at Robert Martinez,active,"{'latitude': '30.26032', 'longitude': '-97.71899'}",2120 East 6th St,16674,undetermined_parking,13,solar,40,5,3,2021-01-04T00:00:00.000,2857,3,,,30.26032,-97.71899,2707,Rainey St @ Cummings,active,"{'latitude': '30.255906', 'longitude': '-97.739949'}",1 Rainey St,16597,parkland,17,solar,50,5,9,2022-03-04T10:38:00.000,2856,9,parkland at ROW/easement,,30.255906,-97.739949,1.289660919058528
9900286596,Annual Membership (Austin B-cycle),539,2014-10-27T00:00:00.000,17:12:00,2501,5th & Bowie,2565,Trinity & 6th Street,8,10,2014,2501,5th & Bowie,active,"{'latitude': '30.2696', 'longitude': '-97.75332'}",Presented by Whole Foods Market,16728,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.2696,-97.75332,2565,Trinity & 6th Street,active,"{'latitude': '30.26735', 'longitude': '-97.73933'}",606 Trinity Street,16763,sidewalk,11,solar,30,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26735,-97.73933,0.850723878968518
9900286597,Annual Membership (Austin B-cycle),980,2014-10-27T00:00:00.000,17:12:00,2496,8th & Congress,2498,Convention Center / 4th St. @ MetroRail,4,10,2014,2496,8th & Congress,active,"{'latitude': '30.2698', 'longitude': '-97.74186'}",111 E. 8th St.,16725,sidewalk,14,solar,20,7.5,9,2021-01-04T00:00:00.000,2856,9,double sided,,30.2698,-97.74186,2498,4th/Sabine,active,"{'latitude': '30.264327', 'longitude': '-97.736446'}",702 E 4th St,16734,sidewalk,17,non-metered,50,5,9,2022-03-04T08:12:00.000,2856,9,moved from 4th and Neches,,30.264327,-97.736446,0.4969110860469974
9900286598,Annual Membership (Austin B-cycle),922,2014-10-27T00:00:00.000,17:12:00,2562,San Jacinto & 8th Street,2549,Long Center @ South 1st & Riverside,10,10,2014,2562,San Jacinto & 8th Street,active,"{'latitude': '30.26912', 'longitude': '-97.73986'}",782 San Jacinto Blvd.,16755,paid_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26912,-97.73986,2549,Long Center @ South 1st & Riverside,active,"{'latitude': '30.25941', 'longitude': '-97.74971'}",Presented by Austin Energy,16750,sidewalk,13,solar,40,5,9,2021-01-04T00:00:00.000,2859,9,,,30.25941,-97.74971,0.8912124568191513
9900286599,Annual Membership (Austin B-cycle),152,2014-10-27T00:00:00.000,17:12:00,2537,West & 6th St.,2496,8th & Congress,5,10,2014,2537,West & 6th St.,active,"{'latitude': '30.27041', 'longitude': '-97.75046'}",603 West Ave.,16737,undetermined_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2856,9,,,30.27041,-97.75046,2496,8th & Congress,active,"{'latitude': '30.2698', 'longitude': '-97.74186'}",111 E. 8th St.,16725,sidewalk,14,solar,20,7.5,9,2021-01-04T00:00:00.000,2856,9,double sided,,30.2698,-97.74186,0.515914591925548
9900286600,Annual Membership (Austin B-cycle),270,2014-10-27T00:00:00.000,17:12:00,2550,Republic Square @ Guadalupe & 4th St.,2550,Republic Square @ Guadalupe & 4th St.,1,10,2014,2550,4th/Guadalupe @ Republic Square,active,"{'latitude': '30.267263', 'longitude': '-97.747144'}",,,sidewalk,17,solar,30,5,9,2022-03-04T10:28:00.000,2856,9,,,30.267263,-97.747144,2550,4th/Guadalupe @ Republic Square,active,"{'latitude': '30.267263', 'longitude': '-97.747144'}",,,sidewalk,17,solar,30,5,9,2022-03-04T10:28:00.000,2856,9,,,30.267263,-97.747144,0.0
9900286601,Annual Membership (Austin B-cycle),439,2014-10-27T00:00:00.000,17:12:00,2550,Republic Square @ Guadalupe & 4th St.,2549,Long Center @ South 1st & Riverside,5,10,2014,2550,4th/Guadalupe @ Republic Square,active,"{'latitude': '30.267263', 'longitude': '-97.747144'}",,,sidewalk,17,solar,30,5,9,2022-03-04T10:28:00.000,2856,9,,,30.267263,-97.747144,2549,Long Center @ South 1st & Riverside,active,"{'latitude': '30.25941', 'longitude': '-97.74971'}",Presented by Austin Energy,16750,sidewalk,13,solar,40,5,9,2021-01-04T00:00:00.000,2859,9,,,30.25941,-97.74971,0.5622796378712026
9900286602,24-Hour Kiosk (Austin B-cycle),479,2014-10-27T00:00:00.000,17:12:00,2572,Barton Springs Pool,2572,Barton Springs Pool,24,10,2014,2572,Barton Springs Pool,active,"{'latitude': '30.26452', 'longitude': '-97.7712'}",2200 William Barton Dr.,16758,parkland,13,solar,40,5,8,2021-01-04T00:00:00.000,3260,8,,,30.26452,-97.7712,2572,Barton Springs Pool,active,"{'latitude': '30.26452', 'longitude': '-97.7712'}",2200 William Barton Dr.,16758,parkland,13,solar,40,5,8,2021-01-04T00:00:00.000,3260,8,,,30.26452,-97.7712,0.0
9900286603,Annual Membership (Austin B-cycle),897,2014-10-27T00:00:00.000,17:12:00,2498,Convention Center / 4th St. @ MetroRail,2566,Pfluger Bridge @ W 2nd Street,9,10,2014,2498,4th/Sabine,active,"{'latitude': '30.264327', 'longitude': '-97.736446'}",702 E 4th St,16734,sidewalk,17,non-metered,50,5,9,2022-03-04T08:12:00.000,2856,9,moved from 4th and Neches,,30.264327,-97.736446,2566,Pfluger Bridge @ W 2nd Street,active,"{'latitude': '30.26717', 'longitude': '-97.75484'}",Presented by Austin Parks Foundation,16762,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2858,9,adjacent to parkland,,30.26717,-97.75484,1.1171389527396935
9900286604,Annual Membership (Austin B-cycle),829,2014-10-27T00:00:00.000,17:12:00,2822,East 6th at Robert Martinez,2542,Plaza Saltillo,5,10,2014,2822,East 6th at Robert Martinez,active,"{'latitude': '30.26032', 'longitude': '-97.71899'}",2120 East 6th St,16674,undetermined_parking,13,solar,40,5,3,2021-01-04T00:00:00.000,2857,3,,,30.26032,-97.71899,2542,Plaza Saltillo,active,"{'latitude': '30.26217', 'longitude': '-97.72743'}",1501 E. 5th St.,16746,sidewalk,12,solar,40,5,3,2021-01-04T00:00:00.000,2857,3,on station plaza,,30.26217,-97.72743,0.5205196837240599
9900286605,24-Hour Kiosk (Austin B-cycle),188,2014-10-27T00:00:00.000,17:12:00,2707,Rainey St @ Cummings,2707,Rainey St @ Cummings,39,10,2014,2707,Rainey St @ Cummings,active,"{'latitude': '30.255906', 'longitude': '-97.739949'}",1 Rainey St,16597,parkland,17,solar,50,5,9,2022-03-04T10:38:00.000,2856,9,parkland at ROW/easement,,30.255906,-97.739949,2707,Rainey St @ Cummings,active,"{'latitude': '30.255906', 'longitude': '-97.739949'}",1 Rainey St,16597,parkland,17,solar,50,5,9,2022-03-04T10:38:00.000,2856,9,parkland at ROW/easement,,30.255906,-97.739949,0.0
9900286606,24-Hour Kiosk (Austin B-cycle),158,2014-10-27T00:00:00.000,17:12:00,2707,Rainey St @ Cummings,2707,Rainey St @ Cummings,37,10,2014,2707,Rainey St @ Cummings,active,"{'latitude': '30.255906', 'longitude': '-97.739949'}",1 Rainey St,16597,parkland,17,solar,50,5,9,2022-03-04T10:38:00.000,2856,9,parkland at ROW/easement,,30.255906,-97.739949,2707,Rainey St @ Cummings,active,"{'latitude': '30.255906', 'longitude': '-97.739949'}",1 Rainey St,16597,parkland,17,solar,50,5,9,2022-03-04T10:38:00.000,2856,9,parkland at ROW/easement,,30.255906,-97.739949,0.0
9900286607,Annual Membership (Austin B-cycle),352,2014-10-27T00:00:00.000,17:12:00,2499,City Hall / Lavaca & 2nd,2502,Barton Springs & Riverside,6,10,2014,2499,City Hall / Lavaca & 2nd,active,"{'latitude': '30.26476', 'longitude': '-97.74678'}",Presented by Graves Dougherty Hearon & Moody,16732,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2856,9,check dock #-18?,,30.26476,-97.74678,2502,Barton Springs & Riverside,closed,"{'latitude': '30.2587', 'longitude': '-97.74872'}",400 Barton Springs Rd.,, ,0, ,,,9,2021-01-04T00:00:00.000,2859,9,moved to Pedernales/2nd. Original city ID: 16729,,30.2587,-97.74872,0.4332515032923113
9900286608,Annual Membership (Austin B-cycle),447,2014-10-27T00:00:00.000,17:12:00,2496,8th & Congress,2707,Rainey St @ Cummings,11,10,2014,2496,8th & Congress,active,"{'latitude': '30.2698', 'longitude': '-97.74186'}",111 E. 8th St.,16725,sidewalk,14,solar,20,7.5,9,2021-01-04T00:00:00.000,2856,9,double sided,,30.2698,-97.74186,2707,Rainey St @ Cummings,active,"{'latitude': '30.255906', 'longitude': '-97.739949'}",1 Rainey St,16597,parkland,17,solar,50,5,9,2022-03-04T10:38:00.000,2856,9,parkland at ROW/easement,,30.255906,-97.739949,0.9638616147014265
9900286609,Semester Membership (Austin B-cycle),969,2014-10-27T00:00:00.000,17:12:00,2495,4th & Congress,2567,Palmer Auditorium,8,10,2014,2495,4th & Congress,active,"{'latitude': '30.26634', 'longitude': '-97.74378'}",120 W. 4th St.,16726,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26634,-97.74378,2567,Palmer Auditorium,active,"{'latitude': '30.25971', 'longitude': '-97.75346'}",900 Barton Springs Rd.,16753,sidewalk,15,solar,45,5,9,2021-01-04T00:00:00.000,2859,9,adjacent to parkland,,30.25971,-97.75346,0.7372920203200016
9900286610,24-Hour Kiosk (Austin B-cycle),86,2014-10-27T00:00:00.000,17:12:00,2545,ACC - Rio Grande & 12th,2547,Guadalupe & 21st,14,10,2014,2545,ACC - Rio Grande & 12th,closed,"{'latitude': '30.27595', 'longitude': '-97.74739'}",700 W. 12th St.,,,,,,,9,2021-01-04T00:00:00.000,2856,9,,,30.27595,-97.74739,2547,Guadalupe & 21st,active,"{'latitude': '30.28395', 'longitude': '-97.74198'}",2100 Guadalupe St.,16749,paid_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2860,9,in buffer area parking,,30.28395,-97.74198,0.6389728045761797
9900286611,Founding Member (Austin B-cycle),354,2014-10-27T00:00:00.000,17:12:00,2544,East 6th & Pedernales St.,2544,East 6th & Pedernales St.,38,10,2014,2544,East 6th & Pedernales St.,active,"{'latitude': '30.25895', 'longitude': '-97.71475'}",2498 E. 6th St.,16738,undetermined_parking,11,solar,35,5,3,2021-01-04T00:00:00.000,2857,3,,,30.25895,-97.71475,2544,East 6th & Pedernales St.,active,"{'latitude': '30.25895', 'longitude': '-97.71475'}",2498 E. 6th St.,16738,undetermined_parking,11,solar,35,5,3,2021-01-04T00:00:00.000,2857,3,,,30.25895,-97.71475,0.0
9900286612,24-Hour Kiosk (Austin B-cycle),685,2014-10-27T00:00:00.000,17:12:00,,ACC - West & 12th,2494,2nd & Congress,14,10,2014,,,,,,,,,,,,,,,,,,,,2494,2nd & Congress,active,"{'latitude': '30.26408', 'longitude': '-97.74355'}",151 E. 2nd St,16733,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26408,-97.74355,
9900286613,24-Hour Kiosk (Austin B-cycle),247,2014-10-27T00:00:00.000,17:12:00,2503,South Congress & James,2562,San Jacinto & 8th Street,25,10,2014,2503,South Congress & James,active,"{'latitude': '30.25103', 'longitude': '-97.74926'}",Presented by The Austin Chronicle,16730,sidewalk,9,solar,26,7.5,9,2021-01-04T00:00:00.000,2859,9,on bulb-out,,30.25103,-97.74926,2562,San Jacinto & 8th Street,active,"{'latitude': '30.26912', 'longitude': '-97.73986'}",782 San Jacinto Blvd.,16755,paid_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26912,-97.73986,1.367006058347706
9900286614,24-Hour Kiosk (Austin B-cycle),815,2014-10-27T00:00:00.000,17:12:00,2503,South Congress & James,2562,San Jacinto & 8th Street,24,10,2014,2503,South Congress & James,active,"{'latitude': '30.25103', 'longitude': '-97.74926'}",Presented by The Austin Chronicle,16730,sidewalk,9,solar,26,7.5,9,2021-01-04T00:00:00.000,2859,9,on bulb-out,,30.25103,-97.74926,2562,San Jacinto & 8th Street,active,"{'latitude': '30.26912', 'longitude': '-97.73986'}",782 San Jacinto Blvd.,16755,paid_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26912,-97.73986,1.367006058347706
9900286615,Annual Membership (Austin B-cycle),877,2014-10-27T00:00:00.000,17:12:00,2495,4th & Congress,2566,Pfluger Bridge @ W 2nd Street,4,10,2014,2495,4th & Congress,active,"{'latitude': '30.26634', 'longitude': '-97.74378'}",120 W. 4th St.,16726,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26634,-97.74378,2566,Pfluger Bridge @ W 2nd Street,active,"{'latitude': '30.26717', 'longitude': '-97.75484'}",Presented by Austin Parks Foundation,16762,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2858,9,adjacent to parkland,,30.26717,-97.75484,0.6637752128292932
9900286766,Annual Membership (Austin B-cycle),919,2014-10-28T00:00:00.000,8:12:00,2501,5th & Bowie,2495,4th & Congress,4,10,2014,2501,5th & Bowie,active,"{'latitude': '30.2696', 'longitude': '-97.75332'}",Presented by Whole Foods Market,16728,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.2696,-97.75332,2495,4th & Congress,active,"{'latitude': '30.26634', 'longitude': '-97.74378'}",120 W. 4th St.,16726,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26634,-97.74378,0.6130267389756678
9900286616,7-Day Membership (Austin B-cycle),85,2014-10-27T00:00:00.000,17:12:00,2502,Barton Springs & Riverside,,Convention Center/ 3rd & Trinity,12,10,2014,2502,Barton Springs & Riverside,closed,"{'latitude': '30.2587', 'longitude': '-97.74872'}",400 Barton Springs Rd.,, ,0, ,,,9,2021-01-04T00:00:00.000,2859,9,moved to Pedernales/2nd. Original city ID: 16729,,30.2587,-97.74872,,,,,,,,,,,,,,,,,,,,
9900286617,Annual Membership (Austin B-cycle),391,2014-10-27T00:00:00.000,17:12:00,2823,Capital Metro HQ - East 5th at Broadway,2501,5th & Bowie,18,10,2014,2823,Capital Metro HQ - East 5th at Broadway,active,"{'latitude': '30.2563', 'longitude': '-97.71007'}",2910 E 5th St,16684,undetermined_parking,13,solar,40,5,3,2021-01-04T00:00:00.000,2857,3,,,30.2563,-97.71007,2501,5th & Bowie,active,"{'latitude': '30.2696', 'longitude': '-97.75332'}",Presented by Whole Foods Market,16728,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.2696,-97.75332,2.7436176301632114
9900286618,24-Hour Kiosk (Austin B-cycle),428,2014-10-27T00:00:00.000,17:12:00,,Convention Center/ 3rd & Trinity,2712,Toomey Rd @ South Lamar,18,10,2014,,,,,,,,,,,,,,,,,,,,2712,Toomey Rd @ South Lamar,closed,"{'latitude': '30.26304', 'longitude': '-97.75824'}",1301 Toomey Road,,,,,,,5,2021-01-04T00:00:00.000,2859,5,,,30.26304,-97.75824,
9900286619,24-Hour Kiosk (Austin B-cycle),55,2014-10-27T00:00:00.000,17:12:00,2495,4th & Congress,2575,Riverside @ S. Lamar,88,10,2014,2495,4th & Congress,active,"{'latitude': '30.26634', 'longitude': '-97.74378'}",120 W. 4th St.,16726,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26634,-97.74378,2575,Riverside @ S. Lamar,active,"{'latitude': '30.26446', 'longitude': '-97.75665'}",Presented by Austin Parks Foundation,16736,parkland,15,solar,45,5,5,2021-01-04T00:00:00.000,2859,5,parkland at ROW/easement,,30.26446,-97.75665,0.7803641675428529
9900286620,24-Hour Kiosk (Austin B-cycle),452,2014-10-27T00:00:00.000,17:12:00,2495,4th & Congress,2575,Riverside @ S. Lamar,87,10,2014,2495,4th & Congress,active,"{'latitude': '30.26634', 'longitude': '-97.74378'}",120 W. 4th St.,16726,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.26634,-97.74378,2575,Riverside @ S. Lamar,active,"{'latitude': '30.26446', 'longitude': '-97.75665'}",Presented by Austin Parks Foundation,16736,parkland,15,solar,45,5,5,2021-01-04T00:00:00.000,2859,5,parkland at ROW/easement,,30.26446,-97.75665,0.7803641675428529
9900286621,24-Hour Kiosk (Austin B-cycle),58,2014-10-27T00:00:00.000,17:12:00,2572,Barton Springs Pool,2499,City Hall / Lavaca & 2nd,29,10,2014,2572,Barton Springs Pool,active,"{'latitude': '30.26452', 'longitude': '-97.7712'}",2200 William Barton Dr.,16758,parkland,13,solar,40,5,8,2021-01-04T00:00:00.000,3260,8,,,30.26452,-97.7712,2499,City Hall / Lavaca & 2nd,active,"{'latitude': '30.26476', 'longitude': '-97.74678'}",Presented by Graves Dougherty Hearon & Moody,16732,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2856,9,check dock #-18?,,30.26476,-97.74678,1.4602650643682604
9900286622,Annual Membership (Austin B-cycle),348,2014-10-27T00:00:00.000,17:12:00,2499,City Hall / Lavaca & 2nd,2566,Pfluger Bridge @ W 2nd Street,7,10,2014,2499,City Hall / Lavaca & 2nd,active,"{'latitude': '30.26476', 'longitude': '-97.74678'}",Presented by Graves Dougherty Hearon & Moody,16732,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2856,9,check dock #-18?,,30.26476,-97.74678,2566,Pfluger Bridge @ W 2nd Street,active,"{'latitude': '30.26717', 'longitude': '-97.75484'}",Presented by Austin Parks Foundation,16762,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2858,9,adjacent to parkland,,30.26717,-97.75484,0.5097245610049227
9900286623,Annual Membership (Austin B-cycle),974,2014-10-27T00:00:00.000,17:12:00,2499,City Hall / Lavaca & 2nd,2498,Convention Center / 4th St. @ MetroRail,4,10,2014,2499,City Hall / Lavaca & 2nd,active,"{'latitude': '30.26476', 'longitude': '-97.74678'}",Presented by Graves Dougherty Hearon & Moody,16732,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2856,9,check dock #-18?,,30.26476,-97.74678,2498,4th/Sabine,active,"{'latitude': '30.264327', 'longitude': '-97.736446'}",702 E 4th St,16734,sidewalk,17,non-metered,50,5,9,2022-03-04T08:12:00.000,2856,9,moved from 4th and Neches,,30.264327,-97.736446,0.6186320862711604
9900286624,Annual Membership (Austin B-cycle),843,2014-10-27T00:00:00.000,17:12:00,2707,Rainey St @ Cummings,2499,City Hall / Lavaca & 2nd,7,10,2014,2707,Rainey St @ Cummings,active,"{'latitude': '30.255906', 'longitude': '-97.739949'}",1 Rainey St,16597,parkland,17,solar,50,5,9,2022-03-04T10:38:00.000,2856,9,parkland at ROW/easement,,30.255906,-97.739949,2499,City Hall / Lavaca & 2nd,active,"{'latitude': '30.26476', 'longitude': '-97.74678'}",Presented by Graves Dougherty Hearon & Moody,16732,sidewalk,19,solar,55,5,9,2021-01-04T00:00:00.000,2856,9,check dock #-18?,,30.26476,-97.74678,0.7340417623171106
9900286625,24-Hour Kiosk (Austin B-cycle),72,2014-10-27T00:00:00.000,17:12:00,2550,Republic Square @ Guadalupe & 4th St.,2563,Davis at Rainey Street,10,10,2014,2550,4th/Guadalupe @ Republic Square,active,"{'latitude': '30.267263', 'longitude': '-97.747144'}",,,sidewalk,17,solar,30,5,9,2022-03-04T10:28:00.000,2856,9,,,30.267263,-97.747144,2563,Rainey/Driskill,active,"{'latitude': '30.260814', 'longitude': '-97.738086'}",698 Davis St,16751,paid_parking,12,non-metered,40,5,9,2022-03-04T08:26:00.000,2856,9,,,30.260814,-97.738086,0.7004919404529779
9900286626,24-Hour Kiosk (Austin B-cycle),411,2014-10-27T00:00:00.000,17:12:00,,Convention Center/ 3rd & Trinity,2501,5th & Bowie,13,10,2014,,,,,,,,,,,,,,,,,,,,2501,5th & Bowie,active,"{'latitude': '30.2696', 'longitude': '-97.75332'}",Presented by Whole Foods Market,16728,paid_parking,15,solar,45,5,9,2021-01-04T00:00:00.000,2856,9,,,30.2696,-97.75332,
9900286627,24-Hour Kiosk (Austin B-cycle),650,2014-10-27T00:00:00.000,17:12:00,2498,Convention Center / 4th St. @ MetroRail,2540,17th & Guadalupe,23,10,2014,2498,4th/Sabine,active,"{'latitude': '30.264327', 'longitude': '-97.736446'}",702 E 4th St,16734,sidewalk,17,non-metered,50,5,9,2022-03-04T08:12:00.000,2856,9,moved from 4th and Neches,,30.264327,-97.736446,2540,17th & Guadalupe,closed,"{'latitude': '30.27974', 'longitude': '-97.74254'}",411 W. 17th St.,16739,paid_parking,12,solar,40,5,9,2021-03-12T13:02:00.000,2856,9,,,30.27974,-97.74254,1.122480395307059
9900286628,7-Day Membership (Austin B-cycle),106,2014-10-27T00:00:00.000,17:12:00,2498,Convention Center / 4th St. @ MetroRail,2504,South Congress & Elizabeth,13,10,2014,2498,4th/Sabine,active,"{'latitude': '30.264327', 'longitude': '-97.736446'}",702 E 4th St,16734,sidewalk,17,non-metered,50,5,9,2022-03-04T08:12:00.000,2856,9,moved from 4th and Neches,,30.264327,-97.736446,2504,South Congress & Elizabeth,active,"{'latitude': '30.24891', 'longitude': '-97.75019'}",101 Elizabeth St. W,16731,undetermined_parking,13,solar,40,5,9,2021-01-04T00:00:00.000,2859,9,,,30.24891,-97.75019,1.3428576501154226
9900286629,Annual Membership (Austin B-cycle),869,2014-10-27T00:00:00.000,17:12:00,2498,Convention Center / 4th St. @ MetroRail,2707,Rainey St @ Cummings,5,10,2014,2498,4th/Sabine,active,"{'latitude': '30.264327', 'longitude': '-97.736446'}",702 E 4th St,16734,sidewalk,17,non-metered,50,5,9,2022-03-04T08:12:00.000,2856,9,moved from 4th and Neches,,30.264327,-97.736446,2707,Rainey St @ Cummings,active,"{'latitude': '30.255906', 'longitude': '-97.739949'}",1 Rainey St,16597,parkland,17,solar,50,5,9,2022-03-04T10:38:00.000,2856,9,parkland at ROW/easement,,30.255906,-97.739949,0.6167278982248878
